DCid	Species	GSMID	Factor	Cell_line	Cell_type	Tissue_type	FastQC	UniquelyMappedRatio	PBC	PeaksFoldChangeAbove10	FRiP	PeaksUnionDHSRatio
42949	Homo sapiens	GSM1242268	KLF5	LoVo	None	Colon	37.0	0.4415	0.953	69.0	0.0037284999999999996	0.92577147623
42950	Homo sapiens	GSM1242269	MYC	LoVo	None	Colon	38.0	0.3793	0.956	243.0	0.01325175	0.9453211824850001
42951	Homo sapiens	GSM1242270	RAD21	LoVo	None	Colon	38.0	0.3229	0.965	2888.0	0.04391225	0.9746
42953	Homo sapiens	GSM1242272	HNF4A	LoVo	None	Colon	39.0	0.7627	0.961	75.0	0.00323325	0.8643216080399999
42955	Homo sapiens	GSM1242274	KLF5	LoVo	None	Colon	39.0	0.5532	0.82	41.0	0.00151075	0.784
42956	Homo sapiens	GSM1242275	MYC	LoVo	None	Colon	39.0	0.5706	0.927	44.0	0.0019399999999999999	0.778443113772
42957	Homo sapiens	GSM1242276	RAD21	LoVo	None	Colon	39.0	0.5752	0.932	5540.0	0.03715975	0.975
43045	Homo sapiens	GSM1247823	BRD2	MM1.S	B Lymphocyte	Blood	38.0	0.8095	0.971	456.0	0.02171975	0.9598
43046	Homo sapiens	GSM1247824	BRD2	MM1.S	B Lymphocyte	Blood	39.0	0.8357	0.961	444.0	0.02403775	0.9546
43047	Homo sapiens	GSM1247825	BRD2	MM1.S	B Lymphocyte	Blood	39.0	0.8412	0.941	191.0	0.012004	0.9420000000000001
43050	Homo sapiens	GSM1247828	BRD3	MM1.S	B Lymphocyte	Blood	38.0	0.6691	0.961	7121.0	0.15751575	0.9624
43051	Homo sapiens	GSM1247829	BRD3	MM1.S	B Lymphocyte	Blood	39.0	0.7773	0.972	3127.0	0.07408150000000001	0.9590000000000001
43052	Homo sapiens	GSM1247830	BRD3	MM1.S	B Lymphocyte	Blood	39.0	0.7516	0.914	3206.0	0.06798675	0.9558
43053	Homo sapiens	GSM1247831	BRD3	MM1.S	B Lymphocyte	Blood	39.0	0.7887	0.9490000000000001	3165.0	0.05878875	0.9564
43061	Homo sapiens	GSM1249449	TCF7L2	LNCaP	Epithelium	Prostate	39.0	0.8187	0.996	5962.0	0.056980499999999996	0.9756
43063	Homo sapiens	GSM1249879	JMJD6	HEK293T	Epithelium	Embryonic Kidney	38.0	0.7689	0.996	390.0	0.0048765	0.9425823375110001
43064	Homo sapiens	GSM1249880	JMJD6	HEK293T	Epithelium	Embryonic Kidney	39.0	0.8241	0.995	1636.0	0.01119	0.9588
43065	Homo sapiens	GSM1249881	BRD4	HEK293T	Epithelium	Embryonic Kidney	38.0	0.8098	0.997	65.0	0.01409425	0.9512
43066	Homo sapiens	GSM1249882	BRD4	HEK293T	Epithelium	Embryonic Kidney	39.0	0.8372	0.996	263.0	0.0341675	0.9640000000000001
43074	Homo sapiens	GSM1249890	EP300	HEK293T	Epithelium	Embryonic Kidney	39.0	0.8346	0.998	523.0	0.0091015	0.9185167113930001
43075	Homo sapiens	GSM1249891	POLR2A	HEK293T	Epithelium	Embryonic Kidney	36.0	0.7886	0.997	2500.0	0.04218275	0.9538
43076	Homo sapiens	GSM1249892	POLR2A	HEK293T	Epithelium	Embryonic Kidney	38.0	0.0633	0.9740000000000001	90.0	0.0032910137546000003	0.902777777778
43077	Homo sapiens	GSM1249893	POLR2A	HEK293T	Epithelium	Embryonic Kidney	36.0	0.7775	0.997	7898.0	0.09456200000000001	0.9686
43078	Homo sapiens	GSM1249894	POLR2A	HEK293T	Epithelium	Embryonic Kidney	39.0	0.8476	0.978	9171.0	0.181046	0.9752
43079	Homo sapiens	GSM1249895	POLR2A	HEK293T	Epithelium	Embryonic Kidney	39.0	0.8054	0.9890000000000001	9554.0	0.17168875	0.976
43080	Homo sapiens	GSM1249896	POLR2A	HEK293T	Epithelium	Embryonic Kidney	39.0	0.8146	0.99	10964.0	0.18221400000000001	0.976
43081	Homo sapiens	GSM1249897	CDK9	HEK293T	Epithelium	Embryonic Kidney	36.0	0.5142	0.884	2017.0	0.06523525	0.9704
43082	Homo sapiens	GSM1249898	CDK9	HEK293T	Epithelium	Embryonic Kidney	36.0	0.7255	0.903	113.0	0.0037695	0.9161816065189999
43083	Homo sapiens	GSM1249899	CDK9	HEK293T	Epithelium	Embryonic Kidney	36.0	0.6164	0.642	558.0	0.02801975	0.877
43089	Homo sapiens	GSM1249905	JMJD6	HeLa	Epithelium	Cervix	39.0	0.8317	0.997	962.0	0.009229000000000001	0.9482
43090	Homo sapiens	GSM1249906	BRD4	HeLa	Epithelium	Cervix	39.0	0.8389	0.995	42.0	0.00438575	0.9431818181820001
43095	Homo sapiens	GSM1252090	CDK8	MM1.S	B Lymphocyte	Blood	38.0	0.8378	0.993	353.0	0.02684425	0.9256
43097	Homo sapiens	GSM1252929	ETS1	CUTLL1	T Lymphocyte	Blood	38.0	0.8675	0.941	14221.0	0.1537655	0.9606
43098	Homo sapiens	GSM1252930	GABPA	CUTLL1	T Lymphocyte	Blood	37.0	0.2808	0.935	4097.0	0.199856	0.7686
43099	Homo sapiens	GSM1252931	RUNX1	CUTLL1	T Lymphocyte	Blood	37.0	0.636	0.995	10291.0	0.0827435	0.9732
43101	Homo sapiens	GSM1252933	NOTCH1	CUTLL1	T Lymphocyte	Blood	38.0	0.628	0.988	1101.0	0.01877875	0.951
43102	Homo sapiens	GSM1252934	RBPJ	CUTLL1	T Lymphocyte	Blood	38.0	0.6286	0.983	1772.0	0.0318325	0.951
43104	Homo sapiens	GSM1252936	NOTCH1	CUTLL1	T Lymphocyte	Blood	39.0	0.6041	0.9840000000000001	3292.0	0.045669	0.9554
43105	Homo sapiens	GSM1252937	RBPJ	CUTLL1	T Lymphocyte	Blood	38.0	0.6234	0.988	3015.0	0.05259475	0.9436
43109	Homo sapiens	GSM1252941	BRD4	CUTLL1	T Lymphocyte	Blood	37.0	0.6257	0.955	4293.0	0.1536655	0.9574
43110	Homo sapiens	GSM1252942	MED1	CUTLL1	T Lymphocyte	Blood	38.0	0.4623	0.956	2117.0	0.0853795	0.9438
43111	Homo sapiens	GSM1252943	EP300	CUTLL1	T Lymphocyte	Blood	38.0	0.5105	0.937	5700.0	0.0853665	0.9202
43161	Homo sapiens	GSM1255511	GATA6	AGS	Epithelium	Stomach	37.0	0.5635	0.94	137.0	0.00489425	0.637374088225
43163	Homo sapiens	GSM1255513	GATA6	HUG1N	None	Stomach	39.0	0.5467	0.99	1064.0	0.01781375	0.9018216229000001
43165	Homo sapiens	GSM1257396	NR2F2	None	Stromal Cell	None	39.0	0.9026	0.965	7677.0	0.089298	0.9794
43194	Homo sapiens	GSM1259354	FOXM1	HeLa	Epithelium	Cervix	30.0	0.3669	0.976	454.0	0.021919499999999998	0.959656925032
43195	Homo sapiens	GSM1259355	FOXM1	HeLa	Epithelium	Cervix	30.0	0.3678	0.983	263.0	0.01101525	0.943859649123
43234	Homo sapiens	GSM1264165	CHRM2	HeLa	Epithelium	Cervix	38.0	0.852	0.991	863.0	0.0959485	0.9754
43237	Homo sapiens	GSM1264168	CHRM2	HeLa	Epithelium	Cervix	38.0	0.8202	0.968	23.0	0.0017667228531500002	0.65625
43300	Homo sapiens	GSM1266815	TEAD4	WA09	Embryonic Stem Cell	Embryo	36.0	0.7090000000000001	0.9009999999999999	298.0	0.0043155	0.866630076839
43301	Homo sapiens	GSM1266816	TEAD4	WA09	Embryonic Stem Cell	Embryo	36.0	0.7225	0.9079999999999999	273.0	0.0041125	0.831566548881
43302	Homo sapiens	GSM1266817	SMAD2	WA09	Embryonic Stem Cell	Embryo	36.0	0.6902	0.706	51.0	0.0191085	0.337
43303	Homo sapiens	GSM1266818	SMAD2	WA09	Embryonic Stem Cell	Embryo	36.0	0.7069	0.92	51.0	0.0024175	0.574545454545
43305	Homo sapiens	GSM1267403	CDK6	KB Cell	Epithelium	HeLa contaminant	38.0	0.6698	0.924	1335.0	0.0372625	0.9598
43307	Homo sapiens	GSM1267405	POLR2A	KB Cell	Epithelium	HeLa contaminant	37.0	0.5625	0.6779999999999999	10689.0	0.27126	0.9712
43313	Homo sapiens	GSM1267411	RELA	KB Cell	Epithelium	HeLa contaminant	37.0	0.7539	0.9179999999999999	4725.0	0.06102625	0.961
43330	Homo sapiens	GSM1272748	SPI1	iPS C1	iPSC	None	36.0	0.8621	0.998	49.0	0.00321825	0.569536423841
43336	Homo sapiens	GSM1272754	SPI1	iPS C1	iPSC	None	36.0	0.8476	0.995	49.0	0.0036075000000000005	0.56862745098
43342	Homo sapiens	GSM1272760	SPI1	BG01	Embryonic Stem Cell	Embryo	36.0	0.8584	0.997	43.0	0.004143	0.552147239264
43348	Homo sapiens	GSM1272766	SPI1	WIBR3	Embryonic Stem Cell	Embryo	38.0	0.8612	0.997	46.0	0.0034630000000000004	0.519637462236
43354	Homo sapiens	GSM1272772	SPI1	WIBR3	Embryonic Stem Cell	Embryo	39.0	0.878	0.997	59.0	0.0024855	0.496894409938
43363	Homo sapiens	GSM1273052	EBNA3C	None	B Lymphocyte	None	39.0	0.8562	0.9890000000000001	1134.0	0.038580500000000004	0.9528
43364	Homo sapiens	GSM1273053	EBNA3C	None	B Lymphocyte	None	39.0	0.8668	0.99	1304.0	0.0453985	0.9546
43395	Homo sapiens	GSM1274871	AR	LNCaP	Epithelium	Prostate	39.0	0.8689	0.973	19462.0	0.11903075	0.9746
43396	Homo sapiens	GSM1274872	AR	LNCaP	Epithelium	Prostate	39.0	0.8551	0.981	3241.0	0.0191415	0.9592
43397	Homo sapiens	GSM1274873	FOXA1	LNCaP	Epithelium	Prostate	39.0	0.8909	0.805	34118.0	0.22618275	0.9686
43398	Homo sapiens	GSM1276189	XBP1	MDA-MB-231	Epithelium	Breast	39.0	0.706	0.991	231.0	0.0225825	0.7836
43399	Homo sapiens	GSM1276190	XBP1	MDA-MB-231	Epithelium	Breast	39.0	0.6739	0.99	154.0	0.023201	0.5892
43400	Homo sapiens	GSM1276191	XBP1	T47D	Epithelium	Mammary Gland	39.0	0.8304	0.966	1725.0	0.03565425	0.961
43401	Homo sapiens	GSM1276192	XBP1	HS578T	Epithelium	Mammary Gland	38.0	0.6892	0.9790000000000001	384.0	0.01119875	0.8216
43446	Homo sapiens	GSM1278240	GATA1	None	Proerythroblast	Bone Marrow	39.0	0.8123	0.977	33752.0	0.2784335	0.9626
43447	Homo sapiens	GSM1278241	TAL1	None	Proerythroblast	Bone Marrow	39.0	0.6356	0.953	9712.0	0.06990700000000001	0.9578
43448	Homo sapiens	GSM1278242	GFI1B	None	Proerythroblast	Bone Marrow	39.0	0.8592	0.946	1013.0	0.008727	0.7745124231899999
43450	Homo sapiens	GSM1280295	SUPT5H	HeLa	Epithelium	Cervix	37.0	0.8923	0.5479999999999999	286.0	0.020007499999999998	0.8322
43451	Homo sapiens	GSM1280296	NELFA	HeLa	Epithelium	Cervix	37.0	0.8972	0.46	2252.0	0.0581735	0.9548
43452	Homo sapiens	GSM1280297	POLR2A	HeLa	Epithelium	Cervix	37.0	0.8929	0.6679999999999999	2878.0	0.07744675	0.9606
43542	Homo sapiens	GSM1294929	EZH2	HEK293T	Epithelium	Embryonic Kidney	39.0	0.8888	0.955	39.0	0.00153075	0.661157024793
43544	Homo sapiens	GSM1294931	EZH2	HEK293T	Epithelium	Embryonic Kidney	39.0	0.8885	0.985	59.0	0.0057875	0.651214128035
43546	Homo sapiens	GSM1294933	C10orf12	HEK293T	Epithelium	Embryonic Kidney	36.0	0.879	0.997	28.0	0.0008609999999999999	0.5820895522389999
43548	Homo sapiens	GSM1294935	C10orf12	HEK293T	Epithelium	Embryonic Kidney	36.0	0.8788	0.997	30.0	0.0008609999999999999	0.5714285714289999
43550	Homo sapiens	GSM1294937	C17orf96	HEK293T	Epithelium	Embryonic Kidney	36.0	0.8993	0.997	39.0	0.0036450000000000002	0.8381265406739999
43552	Homo sapiens	GSM1294939	C17orf96	HEK293T	Epithelium	Embryonic Kidney	36.0	0.897	0.996	29.0	0.00174425	0.802040816327
43555	Homo sapiens	GSM1294942	CBX4	HEK293T	Epithelium	Embryonic Kidney	39.0	0.8989	0.987	71.0	0.004306	0.86171574904
43556	Homo sapiens	GSM1295076	CBX6	None	Epithelium	Mammary Gland	39.0	0.7878	0.993	48.0	0.00988925	0.9392
43557	Homo sapiens	GSM1295077	CBX7	None	Epithelium	Mammary Gland	39.0	0.7939	0.991	39.0	0.005058	0.8048048048049999
43558	Homo sapiens	GSM1295078	CBX8	None	Epithelium	Mammary Gland	38.0	0.784	0.99	115.0	0.00552475	0.9087931468880001
43560	Homo sapiens	GSM1295080	RING1	None	Epithelium	Mammary Gland	39.0	0.7306	0.995	52.0	0.00513825	0.900832899531
43561	Homo sapiens	GSM1295081	RNF2	None	Epithelium	Mammary Gland	38.0	0.6326	0.99	59.0	0.00520775	0.9370330843119999
43567	Homo sapiens	GSM1295087	CBX6	None	Fibroblast	Foreskin	39.0	0.7528	0.996	44.0	0.00348925	0.8996947230700001
43568	Homo sapiens	GSM1295088	CBX7	None	Fibroblast	Foreskin	38.0	0.7615	0.99	39.0	0.00280425	0.823480432973
43569	Homo sapiens	GSM1295089	CBX8	None	Fibroblast	Foreskin	38.0	0.7545	0.991	42.0	0.00369425	0.774980330448
43571	Homo sapiens	GSM1295091	RING1	None	Fibroblast	Foreskin	38.0	0.777	0.995	71.0	0.02212725	0.9272
43572	Homo sapiens	GSM1295092	RNF2	None	Fibroblast	Foreskin	39.0	0.7752	0.9940000000000001	305.0	0.036422500000000003	0.9622
43577	Homo sapiens	GSM1295097	CBX7	None	Fibroblast	Foreskin	39.0	0.765	0.995	42.0	0.0018315000000000002	0.684684684685
43578	Homo sapiens	GSM1295098	CBX8	None	Fibroblast	Foreskin	39.0	0.7679	0.996	51.0	0.003669	0.7031802120139999
43592	Homo sapiens	GSM1296385	CDK7	Jurkat	T Lymphocyte	Blood	38.0	0.7638	0.993	657.0	0.05080975	0.9622
43631	Homo sapiens	GSM1296634	BRD4	OCI-Ly1	B cell lymphoma	Bone Marrow	38.0	0.8406	0.968	1200.0	0.10450225	0.9570000000000001
43632	Homo sapiens	GSM1296635	POLR2A	OCI-Ly1	B cell lymphoma	Bone Marrow	38.0	0.7931	0.872	1374.0	0.038833	0.9612
43633	Homo sapiens	GSM1296636	BRD4	OCI-Ly1	B cell lymphoma	Bone Marrow	38.0	0.8116	0.9940000000000001	1921.0	0.09368075	0.968
43634	Homo sapiens	GSM1296637	MED1	OCI-Ly1	B cell lymphoma	Bone Marrow	38.0	0.8254	0.955	2028.0	0.08220725	0.9562
43635	Homo sapiens	GSM1296638	POLR2A	OCI-Ly1	B cell lymphoma	Bone Marrow	38.0	0.8179	0.988	1924.0	0.05357075	0.9654
43638	Homo sapiens	GSM1296641	CDK8	HT29	Epithelium	Colon	38.0	0.8364	0.98	11.0	0.0023851333691500003	0.7375
43642	Homo sapiens	GSM1296645	CDK8	SW480	None	Colon	38.0	0.8449	0.894	615.0	0.03498725	0.9608
43668	Homo sapiens	GSM1301133	DPPA2	HEK293T	Epithelium	Embryonic Kidney	37.0	0.6433	0.38299999999999995	2683.0	0.24801149999999997	0.4158
43669	Homo sapiens	GSM1301134	TET3	HEK293T	Epithelium	Embryonic Kidney	37.0	0.6202	0.39899999999999997	1644.0	0.214694	0.424
43675	Homo sapiens	GSM1302191	CDK2	T47D-MTVL	Epithelium	Mammary Gland	38.0	0.6725	0.898	62.0	0.002283	0.541958041958
43676	Homo sapiens	GSM1302192	CDK2	T47D-MTVL	Epithelium	Mammary Gland	38.0	0.7023	0.456	851.0	0.089259	0.2976
43677	Homo sapiens	GSM1302193	CDK2	T47D-MTVL	Epithelium	Mammary Gland	38.0	0.6376	0.607	112.0	0.0136965	0.3754
43678	Homo sapiens	GSM1302194	PARP1	T47D-MTVL	Epithelium	Mammary Gland	38.0	0.8266	0.9470000000000001	56.0	0.00240475	0.572413793103
43679	Homo sapiens	GSM1302195	PARP1	T47D-MTVL	Epithelium	Mammary Gland	38.0	0.7914	0.87	43.0	0.00234225	0.619834710744
43680	Homo sapiens	GSM1302196	PARP1	T47D-MTVL	Epithelium	Mammary Gland	38.0	0.7998	0.929	67.0	0.002671	0.588972431078
43684	Homo sapiens	GSM1303751	KDM4C	KYSE-150	Epitheloid Cell	Esophagus	38.0	0.7816	0.855	5644.0	0.175422	0.9764
43685	Homo sapiens	GSM1303752	KDM4C	KYSE-150	Epitheloid Cell	Esophagus	38.0	0.8288	0.991	46.0	0.00220175	0.557803468208
43703	Homo sapiens	GSM1306052	HOXC11	OCI-Ly2	Epithelium	Mammary Gland	33.0	0.5881	0.723	40.0	0.003141	0.615384615385
43704	Homo sapiens	GSM1306053	HOXC11	OCI-Ly2	Epithelium	Mammary Gland	33.0	0.5974	0.877	26.0	0.00162975	0.580952380952
43739	Homo sapiens	GSM1313922	CDK7	MM1.S	B Lymphocyte	Blood	38.0	0.8288	0.976	107.0	0.004107	0.864197530864
43740	Homo sapiens	GSM1313923	POLR2A	MM1.S	B Lymphocyte	Blood	38.0	0.8292	0.9540000000000001	7035.0	0.128551	0.9672
43741	Homo sapiens	GSM1313924	CDK9	MM1.S	B Lymphocyte	Blood	38.0	0.8268	0.9359999999999999	2387.0	0.03675925	0.955
43742	Homo sapiens	GSM1314121	BRD4	KOPT-K1	T Lymphocyte	Blood	34.0	0.7174	0.986	1253.0	0.11717275	0.9640000000000001
43749	Homo sapiens	GSM1314128	BRD4	KOPT-K1	T Lymphocyte	Blood	34.0	0.6426	0.978	832.0	0.097071	0.9596
43756	Homo sapiens	GSM1314135	BRD4	DND-41	T Lymphocyte	Blood	34.0	0.7489	0.996	309.0	0.031541	0.95
43763	Homo sapiens	GSM1314142	BRD4	DND-41	T Lymphocyte	Blood	34.0	0.6665	0.981	755.0	0.06736675	0.9624
43823	Homo sapiens	GSM1328451	BCL11A	CAL-1	Dendritic Cell	None	38.0	0.7044	0.941	172.0	0.0039475000000000005	0.602777777778
43825	Homo sapiens	GSM1328844	TERF1	LCL	Lymphoblastoid	Blood	38.0	0.8821	0.968	188.0	0.01819175	0.8866
43826	Homo sapiens	GSM1328845	TERF2	LCL	Lymphoblastoid	Blood	38.0	0.8746	0.938	152.0	0.01075425	0.8590000000000001
43831	Homo sapiens	GSM1335528	CTCF	THP-1	Monocyte	Blood	38.0	0.7951	0.983	19376.0	0.0759725	0.971
43832	Homo sapiens	GSM1335529	RAD21	THP-1	Monocyte	Blood	29.0	0.1385	0.94	6734.0	0.06260475	0.975
43853	Homo sapiens	GSM817347	AR	VCaP	Epithelium	Prostate	38.0	0.7598	0.9840000000000001	34342.0	0.211923	0.9574
43854	Homo sapiens	GSM817348	AR	VCaP	Epithelium	Prostate	38.0	0.7594	0.983	8568.0	0.05892425	0.9582
43855	Homo sapiens	GSM817349	AR	VCaP	Epithelium	Prostate	37.0	0.7631	0.985	29910.0	0.18468275	0.958
43856	Homo sapiens	GSM817350	AR	VCaP	Epithelium	Prostate	38.0	0.7698	0.9840000000000001	17245.0	0.105734	0.9582
43857	Homo sapiens	GSM817351	AR	VCaP	Epithelium	Prostate	38.0	0.7816	0.982	7513.0	0.0507945	0.9534
43858	Homo sapiens	GSM817352	AR	VCaP	Epithelium	Prostate	38.0	0.7848	0.986	19148.0	0.11400575	0.9594
43859	Homo sapiens	GSM817353	AR	VCaP	Epithelium	Prostate	37.0	0.7462	0.9890000000000001	10963.0	0.0718085	0.9574
43860	Homo sapiens	GSM817354	AR	VCaP	Epithelium	Prostate	38.0	0.7494	0.988	13291.0	0.08406425	0.9576
43893	Homo sapiens	GSM848788	HOXC9	BE2-C	Neuroblast	Brain	36.0	0.7755	0.845	9106.0	0.06720575	0.8536
43894	Homo sapiens	GSM848789	HOXC9	BE2-C	Neuroblast	Brain	38.0	0.8964	0.968	5223.0	0.08142125	0.8506
43972	Homo sapiens	GSM916973	T	None	Endothelial Cell	Artery	37.0	0.871	0.991	20.0	0.008623	0.8528
43975	Homo sapiens	GSM916976	T	None	Endothelial Cell	Artery	37.0	0.8626	0.9940000000000001	33.0	0.01872225	0.8646
43978	Homo sapiens	GSM916979	T	None	Endothelial Cell	Artery	37.0	0.8699	0.988	30.0	0.02641825	0.9004
43998	Homo sapiens	GSM981235	TP53	H9	Embryonic Stem Cell	Embryo	30.0	0.9813	0.392	102.0	0.00507075	0.8953568953569999
43999	Homo sapiens	GSM981236	TP53	H9	Embryonic Stem Cell	Embryo	31.0	0.7447	0.9390000000000001	2019.0	0.0327635	0.8328
44000	Homo sapiens	GSM981237	TP53	H9	Embryonic Stem Cell	Embryo	31.0	0.9817	0.78	523.0	0.01748775	0.9316848281640001
44026	Homo sapiens	GSM995943	AGO1	PC-3	Epithelium	Prostate	37.0	0.7626	0.909	157.0	0.023661	0.852
44027	Homo sapiens	GSM995944	AGO2	PC-3	Epithelium	Prostate	38.0	0.8061	0.955	44.0	0.00414875	0.870331640275
44028	Homo sapiens	GSM997540	BRCA1	MCF-10A	Epithelium	Breast	37.0	0.7968	0.95	2024.0	0.049835500000000005	0.9636
44029	Homo sapiens	GSM997541	PALB2	MCF-10A	Epithelium	Breast	37.0	0.7265	0.51	64.0	0.00621775	0.853591160221
44030	Homo sapiens	GSM997542	POLR2A	MCF-10A	Epithelium	Breast	37.0	0.7982	0.995	183.0	0.01920175	0.7918
44055	Homo sapiens	GSM999213	ARRB1	A549	Epithelium	Lung	33.0	0.8328	0.8390000000000001	25.0	0.00241125	0.615384615385
44056	Homo sapiens	GSM999214	ARRB1	A549	Epithelium	Lung	33.0	0.8044	0.8290000000000001	37.0	0.00248125	0.639534883721
44084	Homo sapiens	GSM1056922	STAT5	None	T Lymphocyte	Blood	39.0	0.7629	0.9440000000000001	466.0	0.0073455	0.9030710172740001
44085	Homo sapiens	GSM1056923	STAT5	None	T Lymphocyte	Blood	37.0	0.648	0.9570000000000001	504.0	0.0063905	0.9334872979209999
44086	Homo sapiens	GSM1056924	STAT5	None	T Lymphocyte	Blood	39.0	0.7625	0.9229999999999999	158.0	0.0051140000000000005	0.835443037975
44087	Homo sapiens	GSM1056925	STAT5	None	T Lymphocyte	Blood	36.0	0.7424	0.909	213.0	0.0054875	0.7447523089839999
44090	Homo sapiens	GSM1056928	ETS1	None	T Lymphocyte	Blood	37.0	0.5843	0.965	1319.0	0.013230500000000001	0.96
44091	Homo sapiens	GSM1056929	ETS1	None	T Lymphocyte	Blood	39.0	0.804	0.9520000000000001	468.0	0.0110335	0.9373419499860001
44092	Homo sapiens	GSM1056930	ETS1	None	T Lymphocyte	Blood	39.0	0.8029999999999999	0.909	3052.0	0.0402015	0.9594
44093	Homo sapiens	GSM1056931	ETS1	None	T Lymphocyte	Blood	38.0	0.7048	0.905	1559.0	0.02145925	0.956
44094	Homo sapiens	GSM1056932	ETS1	None	T Lymphocyte	Blood	39.0	0.7582	0.903	2587.0	0.039202	0.9608
44095	Homo sapiens	GSM1056933	RUNX1	None	T Lymphocyte	Blood	38.0	0.789	0.935	256.0	0.00608425	0.878440366972
44096	Homo sapiens	GSM1056934	RUNX1	None	T Lymphocyte	Blood	38.0	0.691	0.767	558.0	0.01054975	0.9382223993619999
44097	Homo sapiens	GSM1056935	RUNX1	None	T Lymphocyte	Blood	39.0	0.7136	0.8859999999999999	1187.0	0.0181065	0.9504
44098	Homo sapiens	GSM1056936	FOXP3	None	T Lymphocyte	Blood	39.0	0.6248	0.8440000000000001	902.0	0.018531	0.9532
44099	Homo sapiens	GSM1056937	FOXP3	None	T Lymphocyte	Blood	38.0	0.3948	0.897	341.0	0.00879475	0.9231673853389999
44100	Homo sapiens	GSM1056938	FOXP3	None	T Lymphocyte	Blood	38.0	0.6724	0.732	61.0	0.00424675	0.6022727272730001
44101	Homo sapiens	GSM1056939	FOXP3	None	T Lymphocyte	Blood	39.0	0.7704	0.799	52.0	0.00490475	0.619289340102
44122	Homo sapiens	GSM1081381	TFAP2A	MCF-7	Epithelium	Breast	28.0	0.7968	0.986	8702.0	0.10881225	0.9788
44124	Homo sapiens	GSM1082927	H2AZ	None	T Lymphocyte	Blood	37.0	0.7701	0.802	263.0	0.0503545	0.4918
44125	Homo sapiens	GSM1082928	POLR2A	None	T Lymphocyte	Blood	37.0	0.7979	0.8909999999999999	100.0	0.01208025	0.6084
44127	Homo sapiens	GSM1082930	H2AZ	None	T Lymphocyte	Blood	38.0	0.8329	0.953	69.0	0.0051415	0.543715846995
44128	Homo sapiens	GSM1082931	POLR2A	None	T Lymphocyte	Blood	37.0	0.8047	0.7659999999999999	904.0	0.04696975	0.5142
44130	Homo sapiens	GSM1082933	INO80	None	T Lymphocyte	Blood	38.0	0.5413	0.6970000000000001	608.0	0.0377865	0.4802
44131	Homo sapiens	GSM1082934	SRCAP	None	T Lymphocyte	Blood	38.0	0.8292	0.6940000000000001	305.0	0.01410125	0.3176
44134	Homo sapiens	GSM1082937	POLR2A	HeLa-S3	Epithelium	Cervix	39.0	0.8377	0.8640000000000001	58.0	0.0054345	0.562717770035
44136	Homo sapiens	GSM1085400	TAL1	None	None	Cord blood	38.0	0.2099	0.35700000000000004	471.0	0.025947	0.70195599022
44144	Homo sapiens	GSM1116754	PHF6	Jurkat	T Lymphocyte	Blood	38.0	0.5855	0.8759999999999999	77.0	0.00668775	0.928637627433
44224	Homo sapiens	GSM1139032	SOX2	KYSE-70	Epithelium	None	39.0	0.8611	0.9940000000000001	528.0	0.01064025	0.9206
44225	Homo sapiens	GSM1139033	TP63	KYSE-70	Epithelium	None	38.0	0.7933	0.991	1067.0	0.007336	0.9259950248759999
44227	Homo sapiens	GSM1139035	SOX2	TT	None	Thyroid	39.0	0.8503	0.9940000000000001	721.0	0.01431625	0.9468
44228	Homo sapiens	GSM1139036	TP63	TT	None	Thyroid	39.0	0.847	0.991	1918.0	0.01289975	0.9182
44230	Homo sapiens	GSM1139038	SOX2	HCC95	Epithelium	Lung	39.0	0.8369	0.988	353.0	0.0083235	0.8699233172390001
44231	Homo sapiens	GSM1139039	TP63	HCC95	Epithelium	Lung	39.0	0.8105	0.985	1813.0	0.013249	0.924
44233	Homo sapiens	GSM1139041	SOX2	H9	Embryonic Stem Cell	Embryo	37.0	0.8169	0.991	434.0	0.0070795	0.9336
44234	Homo sapiens	GSM1150961	POLR2A	Jurkat E6-1	T Lymphocyte	Blood	36.0	0.8137	0.991	9147.0	0.190423	0.9766
44235	Homo sapiens	GSM1150962	POLR2A	Jurkat E6-1	T Lymphocyte	Blood	37.0	0.7972	0.988	7477.0	0.23199425	0.9756
44236	Homo sapiens	GSM1150963	POLR2A	Jurkat E6-1	T Lymphocyte	Blood	37.0	0.7962	0.987	11120.0	0.23770625	0.9764
44237	Homo sapiens	GSM1150964	POLR2A	Jurkat E6-1	T Lymphocyte	Blood	37.0	0.8087	0.9890000000000001	7983.0	0.227911	0.9752
44310	Homo sapiens	GSM1207887	AR	LNCaP	Epithelium	Prostate	38.0	0.8006	0.973	8502.0	0.11022725	0.9684
44311	Homo sapiens	GSM1207888	AR	LNCaP	Epithelium	Prostate	38.0	0.7978	0.97	5187.0	0.0918075838662	0.9698
44312	Homo sapiens	GSM1207889	E2F1	LNCaP	Epithelium	Prostate	38.0	0.8261	0.9590000000000001	12742.0	0.2655625	0.9712
44313	Homo sapiens	GSM1207890	E2F1	LNCaP	Epithelium	Prostate	38.0	0.7829999999999999	0.9670000000000001	7878.0	0.198528866189	0.9692
44314	Homo sapiens	GSM1207891	AR	LNCaP	Epithelium	Prostate	38.0	0.748	0.9790000000000001	1487.0	0.0244665999131	0.97125813449
44315	Homo sapiens	GSM1207892	AR	LNCaP	Epithelium	Prostate	38.0	0.6339	0.982	1429.0	0.025594904832000002	0.9688311688310001
